booking_id,customer_id,hotel_id,room_id,booking_date,check_in,check_out,stay_duration,adults,children,booking_channel,booking_status,room_type,room_price_per_night,discount_rate,discount_amount,tax_amount,total_amount,realized_revenue
35947,7241,14,345,2025-12-17,2025-12-31,2026-01-01,1,1,2,Direct,Confirmed,Deluxe,6021.21,0.05,301.06,686.42,6406.57,6406.57
35948,737,16,409,2025-07-13,2025-07-16,2025-07-18,2,2,1,Corporate,Completed,Standard,3422.64,0.05,342.26,780.36,7283.38,7283.38
35949,4385,5,124,2024-07-21,2024-07-28,2024-08-03,6,1,0,Booking.com,Completed,Standard,3515.01,0.0,0.0,2530.81,23620.87,23620.87
35950,5159,1,19,2024-10-24,2024-10-26,2024-10-28,2,3,0,Website,Completed,Deluxe,5927.64,0.0,0.0,1422.63,13277.91,13277.91
35951,5226,17,423,2026-05-17,2026-05-22,2026-05-24,2,2,1,Goibibo,Cancelled,Executive,6596.07,0.1,1319.21,1424.75,13297.68,0.0
35952,4777,19,479,2024-02-26,2024-03-04,2024-03-07,3,1,0,Booking.com,Confirmed,Standard,4696.56,0.0,0.0,1690.76,15780.44,15780.44
35953,3174,14,353,2025-12-23,2025-12-28,2025-12-29,1,1,1,Corporate,Completed,Executive,7908.47,0.05,395.42,901.57,8414.61,8414.61
35954,3086,18,446,2024-03-27,2024-04-06,2024-04-08,2,3,0,Website,Completed,Deluxe,5752.41,0.0,0.0,1380.58,12885.4,12885.4
35955,335,16,399,2026-02-16,2026-02-19,2026-02-21,2,2,2,Goibibo,Cancelled,Standard,4028.28,0.05,402.83,918.45,8572.18,0.0
35956,2506,10,261,2025-03-05,2025-03-08,2025-03-11,3,2,0,Expedia,Cancelled,Deluxe,7409.76,0.2,4445.86,2134.01,19917.43,0.0
35957,1194,10,259,2025-01-27,2025-02-03,2025-02-05,2,2,0,MakeMyTrip,Completed,Suite,13148.28,0.0,0.0,3155.59,29452.15,29452.15
35958,1588,15,376,2026-03-15,2026-03-25,2026-03-27,2,2,2,Website,Cancelled,Suite,8520.79,0.0,0.0,2044.99,19086.57,0.0
35959,5864,7,177,2025-09-03,2025-09-08,2025-09-11,3,2,0,Direct,Completed,Executive,7081.03,0.0,0.0,2549.17,23792.26,23792.26
35960,2328,10,256,2024-12-02,2024-12-05,2024-12-06,1,2,0,Direct,Confirmed,Standard,5137.09,0.05,256.85,585.63,5465.86,5465.86
35961,1177,2,56,2025-10-11,2025-10-18,2025-10-20,2,3,0,Goibibo,Completed,Executive,9731.26,0.05,973.13,2218.73,20708.12,20708.12
35962,7993,12,287,2024-12-07,2024-12-09,2024-12-13,4,2,0,Goibibo,Completed,Executive,9006.2,0.1,3602.48,3890.68,36313.0,36313.0
35963,9534,11,268,2024-01-29,2024-02-05,2024-02-06,1,3,1,Goibibo,Completed,Deluxe,4370.68,0.0,0.0,524.48,4895.16,4895.16
35964,8612,17,426,2026-02-13,2026-02-16,2026-02-18,2,2,1,Direct,Completed,Standard,4511.22,0.05,451.12,1028.56,9599.88,9599.88
35965,923,8,206,2025-09-07,2025-09-09,2025-09-10,1,3,0,Direct,Completed,Standard,4972.08,0.0,0.0,596.65,5568.73,5568.73
35966,7829,6,135,2026-06-21,2026-07-05,2026-07-10,5,2,0,Website,Completed,Deluxe,4936.59,0.0,0.0,2961.95,27644.9,27644.9
35967,2604,2,35,2025-02-24,2025-03-03,2025-03-06,3,2,0,Direct,Completed,Standard,5200.73,0.0,0.0,1872.26,17474.45,17474.45
35968,5252,12,306,2026-04-07,2026-04-10,2026-04-13,3,4,1,Goibibo,Completed,Deluxe,7649.86,0.1,2294.96,2478.55,23133.18,23133.18
35969,5921,11,268,2025-07-09,2025-07-16,2025-07-19,3,3,1,Walk-in,Confirmed,Deluxe,4370.68,0.0,0.0,1573.44,14685.48,14685.48
35970,4322,4,90,2026-01-16,2026-01-19,2026-01-22,3,2,1,Booking.com,Completed,Deluxe,5626.88,0.05,844.03,1924.39,17961.0,17961.0
35971,9264,19,485,2025-06-23,2025-08-22,2025-08-23,1,2,0,Goibibo,Cancelled,Standard,4737.15,0.0,0.0,568.46,5305.61,0.0
35972,1344,17,428,2025-08-20,2025-09-03,2025-09-08,5,1,1,Goibibo,Confirmed,Deluxe,5782.7,0.05,1445.68,3296.14,30763.96,30763.96
35973,6875,4,93,2024-12-16,2024-12-17,2024-12-20,3,3,2,Website,Completed,Deluxe,5695.0,0.05,854.25,1947.69,18178.44,18178.44
35974,1626,19,467,2025-09-28,2025-10-03,2025-10-04,1,3,0,Goibibo,Confirmed,Standard,5035.25,0.05,251.76,574.02,5357.51,5357.51
35975,494,15,380,2026-05-25,2026-06-01,2026-06-05,4,3,2,Goibibo,Completed,Standard,3741.57,0.15,2244.94,1526.56,14247.9,14247.9
35976,2799,7,155,2025-06-19,2025-06-26,2025-06-30,4,3,1,MakeMyTrip,Completed,Deluxe,5409.84,0.05,1081.97,2466.89,23024.28,23024.28
35977,7388,14,364,2024-05-15,2024-05-16,2024-05-17,1,3,0,Website,Completed,Standard,4463.29,0.05,223.16,508.82,4748.94,4748.94
35978,9482,10,253,2025-12-21,2025-12-31,2026-01-04,4,2,0,Direct,Completed,Deluxe,6479.08,0.0,0.0,3109.96,29026.28,29026.28
35979,428,13,334,2026-01-07,2026-01-28,2026-01-29,1,1,0,MakeMyTrip,No-show,Deluxe,6210.58,0.05,310.53,708.01,6608.06,0.0
35980,9441,7,159,2024-10-09,2024-10-23,2024-10-28,5,3,0,Website,Completed,Standard,3522.36,0.05,880.59,2007.75,18738.96,18738.96
35981,6217,2,29,2024-07-01,2024-07-06,2024-07-07,1,2,0,Direct,Completed,Standard,5401.42,0.0,0.0,648.17,6049.59,6049.59
35982,1870,11,268,2024-06-12,2024-06-13,2024-06-14,1,3,0,Website,Completed,Deluxe,4370.68,0.0,0.0,524.48,4895.16,4895.16
35983,6935,11,285,2024-04-02,2024-04-23,2024-04-26,3,3,2,Corporate,Completed,Standard,3283.62,0.0,0.0,1182.1,11032.96,11032.96
35984,5786,16,411,2025-05-08,2025-05-10,2025-05-11,1,3,0,Booking.com,Completed,Standard,3760.66,0.1,376.07,406.15,3790.75,3790.75
35985,4937,19,474,2024-07-08,2024-08-22,2024-08-24,2,3,2,Direct,Completed,Standard,4156.11,0.0,0.0,997.47,9309.69,9309.69
35986,8360,11,279,2026-03-31,2026-04-05,2026-04-06,1,4,1,Booking.com,Confirmed,Standard,3389.14,0.05,169.46,386.36,3606.04,3606.04
35987,2996,19,485,2024-01-26,2024-02-25,2024-02-28,3,2,0,Website,Completed,Standard,4737.15,0.0,0.0,1705.37,15916.82,15916.82
35988,4725,12,289,2025-10-20,2025-11-19,2025-11-20,1,2,1,Booking.com,Completed,Deluxe,7953.21,0.0,0.0,954.39,8907.6,8907.6
35989,7118,3,80,2025-12-29,2025-12-31,2026-01-02,2,2,0,Website,No-show,Standard,4756.01,0.0,0.0,1141.44,10653.46,0.0
35990,4008,12,300,2025-01-30,2025-02-01,2025-02-03,2,4,1,MakeMyTrip,Completed,Executive,9481.04,0.1,1896.21,2047.9,19113.78,19113.78
35991,9705,9,236,2024-05-17,2024-05-27,2024-05-31,4,3,0,Corporate,Confirmed,Executive,7545.11,0.05,1509.02,3440.57,32111.99,32111.99
35992,5940,1,17,2026-05-13,2026-05-18,2026-05-19,1,2,0,Direct,Completed,Standard,4086.42,0.05,204.32,465.85,4347.95,4347.95
35993,24,2,30,2025-08-20,2025-08-30,2025-09-01,2,2,1,Goibibo,Completed,Standard,5034.68,0.0,0.0,1208.32,11277.68,11277.68
35994,1559,13,324,2025-04-15,2025-04-18,2025-04-21,3,3,1,Direct,Cancelled,Executive,9654.26,0.0,0.0,3475.53,32438.31,0.0
35995,8233,9,224,2024-08-13,2024-08-15,2024-08-16,1,2,0,MakeMyTrip,Confirmed,Deluxe,6467.38,0.2,1293.48,620.87,5794.77,5794.77
35996,4182,10,243,2025-05-09,2025-06-23,2025-06-25,2,2,0,Booking.com,Completed,Suite,12947.46,0.0,0.0,3107.39,29002.31,29002.31
35997,3974,8,181,2025-08-05,2025-09-04,2025-09-10,6,3,0,Booking.com,Confirmed,Standard,5598.91,0.1,3359.35,3628.09,33862.21,33862.21
35998,9484,17,426,2025-11-08,2025-12-23,2025-12-24,1,2,0,Direct,No-show,Standard,4511.22,0.05,225.56,514.28,4799.94,0.0
35999,7343,10,261,2025-07-02,2025-07-07,2025-07-08,1,2,0,Website,Completed,Deluxe,7409.76,0.0,0.0,889.17,8298.93,8298.93
36000,9747,1,20,2024-09-30,2024-10-02,2024-10-07,5,3,0,Website,Completed,Suite,10688.48,0.05,2672.12,6092.43,56862.71,56862.71
36001,4781,11,275,2026-03-12,2026-03-22,2026-03-27,5,3,2,MakeMyTrip,Confirmed,Standard,3119.74,0.0,0.0,1871.84,17470.54,17470.54
36002,5430,10,253,2026-02-27,2026-03-09,2026-03-16,7,3,0,Goibibo,Completed,Deluxe,6479.08,0.0,0.0,5442.43,50795.99,50795.99
36003,2822,16,393,2025-10-23,2025-10-30,2025-11-01,2,1,0,MakeMyTrip,Completed,Deluxe,5265.14,0.1,1053.03,1137.27,10614.52,10614.52
36004,4590,13,316,2025-05-15,2025-05-18,2025-05-24,6,3,2,Booking.com,Completed,Standard,5033.59,0.0,0.0,3624.18,33825.72,33825.72
36005,7279,8,184,2025-02-01,2025-02-04,2025-02-06,2,2,0,Booking.com,Completed,Deluxe,7963.11,0.0,0.0,1911.15,17837.37,17837.37
36006,921,17,416,2024-04-02,2024-05-02,2024-05-05,3,2,0,Website,Completed,Deluxe,5881.69,0.0,0.0,2117.41,19762.48,19762.48
36007,4561,13,335,2025-03-18,2025-03-20,2025-03-23,3,1,0,Goibibo,No-show,Deluxe,7014.59,0.0,0.0,2525.25,23569.02,0.0
36008,1917,13,320,2024-09-02,2024-10-17,2024-10-22,5,2,0,Booking.com,Completed,Standard,4961.92,0.15,3721.44,2530.58,23618.74,23618.74
36009,1328,5,114,2026-06-20,2026-08-04,2026-08-05,1,1,0,MakeMyTrip,Completed,Standard,3930.29,0.0,0.0,471.63,4401.92,4401.92
36010,2322,16,411,2026-01-26,2026-01-27,2026-01-28,1,3,0,Website,No-show,Standard,3760.66,0.0,0.0,451.28,4211.94,0.0
36011,5350,12,294,2024-07-02,2024-07-23,2024-07-28,5,2,1,Corporate,Completed,Executive,10236.08,0.05,2559.02,5834.57,54455.95,54455.95
36012,1149,10,262,2025-10-04,2025-10-09,2025-10-10,1,2,0,Walk-in,Completed,Deluxe,6290.15,0.0,0.0,754.82,7044.97,7044.97
36013,2500,9,232,2026-02-10,2026-02-20,2026-02-21,1,3,0,Website,Completed,Standard,4998.3,0.0,0.0,599.8,5598.1,5598.1
36014,7067,15,379,2024-02-28,2024-03-04,2024-03-10,6,3,0,Website,Completed,Executive,6123.57,0.05,1837.07,4188.52,39092.87,39092.87
36015,6888,8,192,2024-05-26,2024-06-25,2024-06-29,4,3,1,Corporate,Completed,Standard,5161.52,0.15,3096.91,2105.9,19655.07,19655.07
36016,3187,16,396,2026-06-23,2026-06-25,2026-06-26,1,2,1,Booking.com,Confirmed,Executive,6725.82,0.05,336.29,766.74,7156.27,7156.27
36017,261,18,454,2026-04-14,2026-04-17,2026-04-18,1,2,0,Website,Completed,Suite,11393.72,0.1,1139.37,1230.52,11484.87,11484.87
36018,2792,4,103,2026-03-08,2026-03-13,2026-03-16,3,2,0,Website,Completed,Standard,4367.91,0.0,0.0,1572.45,14676.18,14676.18
36019,7980,10,260,2025-08-19,2025-10-03,2025-10-05,2,2,0,Booking.com,No-show,Deluxe,6963.01,0.05,696.3,1587.57,14817.29,0.0
36020,4867,8,206,2025-09-26,2025-10-06,2025-10-08,2,2,1,MakeMyTrip,Completed,Standard,4972.08,0.15,1491.62,1014.3,9466.84,9466.84
36021,1802,16,392,2025-02-10,2025-02-15,2025-02-21,6,2,0,Goibibo,Completed,Standard,3346.37,0.1,2007.82,2168.45,20238.85,20238.85
36022,7894,13,337,2026-05-06,2026-05-09,2026-05-13,4,3,2,Expedia,Cancelled,Executive,8890.99,0.0,0.0,4267.68,39831.64,0.0
36023,2787,12,295,2024-06-03,2024-06-10,2024-06-17,7,2,1,Booking.com,Confirmed,Standard,5367.66,0.2,7514.72,3607.07,33665.96,33665.96
36024,2593,19,475,2025-03-11,2025-04-10,2025-04-15,5,3,0,Walk-in,Completed,Executive,8637.02,0.0,0.0,5182.21,48367.31,48367.31
36025,8415,17,429,2024-07-16,2024-08-06,2024-08-12,6,2,1,Direct,Completed,Deluxe,5920.53,0.0,0.0,4262.78,39785.96,39785.96
36026,7609,12,294,2025-05-10,2025-05-11,2025-05-12,1,3,0,Corporate,Completed,Executive,10236.08,0.05,511.8,1166.91,10891.19,10891.19
36027,1682,2,40,2024-01-22,2024-01-24,2024-01-27,3,3,0,MakeMyTrip,Completed,Standard,6018.96,0.0,0.0,2166.83,20223.71,20223.71
36028,4762,13,336,2025-10-22,2025-10-27,2025-10-30,3,2,0,Direct,No-show,Standard,5111.28,0.1,1533.38,1656.05,15456.51,0.0
36029,641,17,433,2025-05-14,2025-05-24,2025-05-25,1,1,0,MakeMyTrip,No-show,Deluxe,5876.21,0.05,293.81,669.89,6252.29,0.0
36030,7613,14,348,2026-01-24,2026-02-14,2026-02-15,1,1,2,Booking.com,Completed,Standard,3973.41,0.0,0.0,476.81,4450.22,4450.22
36031,6504,9,221,2025-02-24,2025-03-06,2025-03-07,1,2,1,Expedia,Cancelled,Deluxe,6253.52,0.05,312.68,712.9,6653.75,0.0
36032,2271,4,112,2024-10-23,2024-11-02,2024-11-06,4,1,0,Website,Cancelled,Deluxe,5621.93,0.0,0.0,2698.53,25186.25,0.0
36033,8766,12,303,2026-06-10,2026-07-25,2026-07-26,1,3,0,Website,Completed,Suite,13820.65,0.0,0.0,1658.48,15479.13,15479.13
36034,279,7,171,2026-01-23,2026-01-25,2026-01-26,1,3,0,MakeMyTrip,Cancelled,Deluxe,5220.89,0.05,261.04,595.18,5555.03,0.0
36035,9627,2,34,2024-01-07,2024-01-14,2024-01-20,6,3,0,Booking.com,Completed,Executive,10387.48,0.0,0.0,7478.99,69803.87,69803.87
36036,8000,1,9,2024-03-16,2024-04-30,2024-05-02,2,1,0,Goibibo,Confirmed,Standard,4361.95,0.0,0.0,1046.87,9770.77,9770.77
36037,2509,2,38,2024-06-19,2024-06-26,2024-06-30,4,2,0,Expedia,Confirmed,Standard,5321.38,0.0,0.0,2554.26,23839.78,23839.78
36038,3424,13,344,2024-02-07,2024-02-08,2024-02-09,1,2,1,Website,Completed,Standard,4634.43,0.05,231.72,528.33,4931.03,4931.03
36039,6179,18,459,2024-07-30,2024-08-04,2024-08-06,2,1,0,MakeMyTrip,Confirmed,Deluxe,6413.45,0.0,0.0,1539.23,14366.13,14366.13
36040,5490,16,393,2025-07-23,2025-08-22,2025-08-24,2,3,0,Website,Completed,Deluxe,5265.14,0.15,1579.54,1074.09,10024.83,10024.83
36041,6643,13,316,2025-08-05,2025-08-12,2025-08-15,3,3,0,Website,Completed,Standard,5033.59,0.0,0.0,1812.09,16912.86,16912.86
36042,3476,7,167,2024-03-25,2024-03-27,2024-03-29,2,3,0,Booking.com,Completed,Standard,3943.58,0.05,394.36,899.14,8391.94,8391.94
36043,1183,4,101,2026-03-23,2026-03-30,2026-04-06,7,2,1,Booking.com,Completed,Deluxe,5936.68,0.05,2077.84,4737.47,44216.39,44216.39
36044,7936,2,36,2025-09-11,2025-09-16,2025-09-17,1,2,0,Goibibo,No-show,Executive,10319.41,0.0,0.0,1238.33,11557.74,0.0
36045,3419,8,184,2026-05-27,2026-06-17,2026-06-18,1,2,0,Goibibo,Cancelled,Deluxe,7963.11,0.0,0.0,955.57,8918.68,0.0
36046,4696,19,472,2025-02-17,2025-02-27,2025-03-01,2,3,0,Goibibo,Completed,Standard,4355.8,0.0,0.0,1045.39,9756.99,9756.99
36047,5563,10,248,2026-01-01,2026-01-31,2026-02-02,2,2,0,Website,Completed,Executive,9503.43,0.05,950.34,2166.78,20223.3,20223.3
36048,4289,14,352,2026-01-21,2026-01-23,2026-01-25,2,1,2,MakeMyTrip,Completed,Executive,6666.12,0.15,1999.84,1359.89,12692.29,12692.29
36049,3506,13,321,2026-01-29,2026-02-08,2026-02-09,1,2,0,Walk-in,Completed,Deluxe,6762.53,0.15,1014.38,689.78,6437.93,6437.93
36050,7632,19,477,2025-05-03,2025-05-13,2025-05-15,2,4,2,Expedia,Completed,Deluxe,6757.57,0.05,675.76,1540.73,14380.11,14380.11
36051,9365,3,79,2026-05-07,2026-05-17,2026-05-18,1,2,0,Booking.com,Confirmed,Standard,5397.66,0.05,269.88,615.33,5743.11,5743.11
36052,1819,4,103,2026-04-13,2026-04-15,2026-04-21,6,2,1,Website,Completed,Standard,4367.91,0.1,2620.75,2830.41,26417.12,26417.12
36053,7847,3,71,2024-09-15,2024-09-17,2024-09-18,1,3,1,Direct,Completed,Deluxe,7047.83,0.0,0.0,845.74,7893.57,7893.57
36054,3177,4,110,2024-08-27,2024-09-01,2024-09-03,2,4,0,Direct,Completed,Deluxe,6213.9,0.05,621.39,1416.77,13223.18,13223.18
36055,8685,9,220,2024-01-31,2024-02-02,2024-02-03,1,4,0,Booking.com,No-show,Deluxe,6486.84,0.15,973.03,661.66,6175.47,0.0
36056,3068,11,272,2025-07-05,2025-07-15,2025-07-17,2,2,0,Booking.com,Completed,Standard,3068.06,0.0,0.0,736.33,6872.45,6872.45
36057,6844,2,50,2024-03-06,2024-03-20,2024-03-21,1,4,0,MakeMyTrip,Confirmed,Standard,5599.98,0.0,0.0,672.0,6271.98,6271.98
36058,6607,20,517,2026-06-08,2026-06-09,2026-06-12,3,3,0,Booking.com,Completed,Deluxe,5654.82,0.1,1696.45,1832.16,17100.18,17100.18
36059,2980,13,335,2026-01-26,2026-01-31,2026-02-04,4,1,1,Direct,Completed,Deluxe,7014.59,0.0,0.0,3367.0,31425.36,31425.36
36060,8206,12,303,2025-07-12,2025-07-26,2025-07-27,1,2,1,Website,Completed,Suite,13820.65,0.0,0.0,1658.48,15479.13,15479.13
36061,1320,2,55,2024-05-26,2024-07-10,2024-07-11,1,1,0,Walk-in,Completed,Executive,9159.04,0.1,915.9,989.18,9232.31,9232.31
36062,9608,7,158,2024-02-29,2024-03-03,2024-03-06,3,3,0,Direct,Confirmed,Standard,3499.75,0.15,1574.89,1070.92,9995.29,9995.29
36063,8927,8,209,2024-10-22,2024-11-21,2024-11-23,2,2,0,Website,Completed,Executive,9622.0,0.0,0.0,2309.28,21553.28,21553.28
36064,4148,12,292,2024-07-26,2024-07-31,2024-08-02,2,1,1,Corporate,Completed,Standard,5178.67,0.15,1553.6,1056.45,9860.19,9860.19
36065,4094,2,30,2025-01-07,2025-02-21,2025-02-28,7,4,0,Booking.com,Confirmed,Standard,5034.68,0.2,7048.55,3383.3,31577.51,31577.51
36066,6527,10,254,2025-11-14,2025-11-16,2025-11-17,1,2,0,Booking.com,Confirmed,Standard,5462.54,0.0,0.0,655.5,6118.04,6118.04
36067,9645,12,296,2024-12-21,2024-12-23,2024-12-26,3,2,0,Booking.com,Completed,Standard,5636.56,0.0,0.0,2029.16,18938.84,18938.84
36068,6402,9,238,2025-07-12,2025-08-11,2025-08-17,6,3,0,Website,Completed,Deluxe,6437.26,0.0,0.0,4634.83,43258.39,43258.39
36069,6017,10,242,2024-02-01,2024-02-02,2024-02-05,3,3,1,Corporate,Confirmed,Suite,12938.7,0.1,3881.61,4192.14,39126.63,39126.63
36070,4765,14,360,2026-06-10,2026-06-15,2026-06-19,4,3,0,Goibibo,Cancelled,Suite,9698.33,0.1,3879.33,4189.68,39103.67,0.0
36071,6395,2,26,2024-05-21,2024-05-24,2024-05-27,3,2,0,Booking.com,Completed,Deluxe,7317.4,0.1,2195.22,2370.84,22127.82,22127.82
36072,6736,14,369,2025-07-05,2025-07-12,2025-07-14,2,1,0,Corporate,Cancelled,Deluxe,5133.06,0.0,0.0,1231.93,11498.05,0.0
36073,6222,12,308,2026-05-14,2026-05-16,2026-05-18,2,2,1,Website,Completed,Suite,14778.2,0.15,4433.46,3014.75,28137.69,28137.69
36074,327,12,304,2025-09-06,2025-09-08,2025-09-10,2,4,1,Direct,Completed,Standard,4970.23,0.15,1491.07,1013.93,9463.32,9463.32
36075,8319,1,19,2025-11-05,2025-11-07,2025-11-12,5,2,2,Direct,Confirmed,Deluxe,5927.64,0.05,1481.91,3378.75,31535.04,31535.04
36076,1589,1,5,2024-06-21,2024-08-20,2024-08-23,3,2,2,Booking.com,Confirmed,Standard,4517.03,0.05,677.55,1544.82,14418.36,14418.36
36077,4693,12,292,2026-04-08,2026-04-13,2026-04-15,2,1,0,MakeMyTrip,Completed,Standard,5178.67,0.0,0.0,1242.88,11600.22,11600.22
36078,7602,4,100,2025-10-17,2025-10-18,2025-10-22,4,3,2,Expedia,Confirmed,Standard,4645.29,0.0,0.0,2229.74,20810.9,20810.9
36079,7587,17,421,2025-12-27,2026-01-06,2026-01-13,7,2,0,Goibibo,Completed,Executive,7055.96,0.15,7408.76,5037.96,47020.92,47020.92
36080,6724,18,461,2025-03-31,2025-04-07,2025-04-09,2,3,0,Corporate,Cancelled,Executive,7576.4,0.05,757.64,1727.42,16122.58,0.0
36081,1730,10,257,2025-03-19,2025-03-21,2025-03-24,3,2,1,MakeMyTrip,Completed,Deluxe,6160.44,0.0,0.0,2217.76,20699.08,20699.08
36082,195,10,257,2026-02-15,2026-02-25,2026-02-27,2,3,0,Booking.com,Cancelled,Deluxe,6160.44,0.1,1232.09,1330.66,12419.45,0.0
36083,2342,13,334,2024-12-01,2024-12-06,2024-12-12,6,3,0,Direct,Confirmed,Deluxe,6210.58,0.05,1863.17,4248.04,39648.34,39648.34
36084,9507,2,54,2025-05-12,2025-05-13,2025-05-14,1,2,0,Goibibo,Completed,Standard,5074.82,0.05,253.74,578.53,5399.61,5399.61
36085,4412,7,167,2026-04-21,2026-04-22,2026-04-24,2,1,0,MakeMyTrip,Completed,Standard,3943.58,0.1,788.72,851.81,7950.26,7950.26
36086,8882,13,332,2026-04-20,2026-04-25,2026-04-27,2,2,2,MakeMyTrip,Confirmed,Standard,5283.33,0.1,1056.67,1141.2,10651.19,10651.19
36087,2587,20,509,2026-01-21,2026-03-22,2026-03-29,7,3,2,Website,Confirmed,Standard,3911.0,0.05,1368.85,3120.98,29129.13,29129.13
36088,8424,18,464,2026-03-21,2026-03-23,2026-03-25,2,1,0,Website,Completed,Deluxe,6748.87,0.0,0.0,1619.73,15117.47,15117.47
36089,6025,7,169,2025-03-30,2025-04-02,2025-04-04,2,3,0,Booking.com,Completed,Standard,3385.77,0.0,0.0,812.58,7584.12,7584.12
36090,9765,9,225,2026-05-25,2026-06-04,2026-06-07,3,3,0,MakeMyTrip,Confirmed,Standard,4605.62,0.15,2072.53,1409.32,13153.65,13153.65
36091,711,7,167,2024-12-24,2024-12-29,2024-12-31,2,2,0,MakeMyTrip,Confirmed,Standard,3943.58,0.05,394.36,899.14,8391.94,8391.94
36092,1014,7,160,2026-03-14,2026-03-21,2026-03-26,5,2,2,Website,Completed,Standard,3537.02,0.0,0.0,2122.21,19807.31,19807.31
36093,5454,16,393,2025-05-11,2025-05-21,2025-05-25,4,3,0,Goibibo,Confirmed,Deluxe,5265.14,0.0,0.0,2527.27,23587.83,23587.83
36094,7672,13,333,2025-07-22,2025-08-21,2025-08-22,1,2,0,MakeMyTrip,Confirmed,Standard,4970.98,0.0,0.0,596.52,5567.5,5567.5
36095,1282,10,265,2026-02-16,2026-02-18,2026-02-20,2,3,0,Corporate,Confirmed,Standard,4600.31,0.15,1380.09,938.46,8758.99,8758.99
36096,9396,15,387,2026-06-27,2026-07-07,2026-07-09,2,3,0,Website,Completed,Standard,3900.43,0.1,780.09,842.49,7863.27,7863.27
36097,7887,4,98,2025-06-25,2025-07-16,2025-07-20,4,3,0,Expedia,Completed,Suite,12272.75,0.0,0.0,5890.92,54981.92,54981.92
36098,4913,4,105,2025-08-16,2025-08-26,2025-08-28,2,3,0,Booking.com,Completed,Standard,4177.47,0.05,417.75,952.46,8889.66,8889.66
36099,4441,10,247,2025-10-17,2025-10-22,2025-10-24,2,2,0,Expedia,Completed,Deluxe,6181.47,0.05,618.15,1409.38,13154.17,13154.17
36100,6999,10,251,2026-01-23,2026-02-22,2026-02-23,1,2,1,Corporate,Confirmed,Standard,4776.54,0.05,238.83,544.53,5082.24,5082.24
36101,2285,5,124,2025-04-02,2025-04-12,2025-04-16,4,3,0,Website,Completed,Standard,3515.01,0.0,0.0,1687.2,15747.24,15747.24
36102,7026,13,344,2024-05-13,2024-05-23,2024-05-25,2,2,2,MakeMyTrip,Completed,Standard,4634.43,0.0,0.0,1112.26,10381.12,10381.12
36103,4035,4,109,2024-11-29,2024-12-02,2024-12-06,4,4,0,Goibibo,Completed,Deluxe,5645.27,0.05,1129.05,2574.24,24026.27,24026.27
36104,6059,20,509,2026-01-22,2026-01-25,2026-01-28,3,2,0,Booking.com,Completed,Standard,3911.0,0.05,586.65,1337.56,12483.91,12483.91
36105,981,14,348,2026-02-24,2026-02-27,2026-03-04,5,3,0,MakeMyTrip,Completed,Standard,3973.41,0.0,0.0,2384.05,22251.1,22251.1
36106,5914,14,348,2025-09-19,2025-09-26,2025-09-30,4,2,0,Booking.com,Completed,Standard,3973.41,0.05,794.68,1811.87,16910.83,16910.83
36107,5103,15,376,2025-08-17,2025-09-07,2025-09-09,2,2,0,Booking.com,Confirmed,Suite,8520.79,0.05,852.08,1942.74,18132.24,18132.24
36108,7774,14,363,2024-04-22,2024-06-21,2024-06-25,4,2,0,Booking.com,Cancelled,Deluxe,5706.64,0.0,0.0,2739.19,25565.75,0.0
36109,9274,20,497,2025-03-31,2025-04-02,2025-04-03,1,4,0,Corporate,Completed,Standard,4504.44,0.0,0.0,540.53,5044.97,5044.97
36110,2869,17,441,2024-10-30,2024-11-01,2024-11-03,2,3,1,Goibibo,Completed,Deluxe,5651.02,0.1,1130.2,1220.62,11392.46,11392.46
36111,9390,7,161,2025-01-10,2025-01-12,2025-01-18,6,2,0,Goibibo,Completed,Deluxe,4766.19,0.0,0.0,3431.66,32028.8,32028.8
36112,1022,5,131,2024-05-17,2024-05-19,2024-05-20,1,3,1,Corporate,Confirmed,Deluxe,4988.03,0.1,498.8,538.71,5027.93,5027.93
36113,1566,11,284,2024-09-11,2024-09-13,2024-09-16,3,1,0,Website,Completed,Suite,8677.16,0.1,2603.15,2811.4,26239.73,26239.73
36114,6490,11,268,2025-04-26,2025-06-10,2025-06-11,1,2,0,Direct,Completed,Deluxe,4370.68,0.1,437.07,472.03,4405.65,4405.65
36115,465,12,313,2024-05-22,2024-05-24,2024-05-27,3,1,0,Website,Completed,Standard,5378.23,0.0,0.0,1936.16,18070.85,18070.85
36116,6247,17,430,2025-10-04,2025-10-05,2025-10-06,1,1,0,MakeMyTrip,Cancelled,Standard,3871.12,0.15,580.67,394.85,3685.31,0.0
36117,1265,15,385,2024-05-20,2024-05-25,2024-05-28,3,1,0,Direct,Completed,Standard,3951.69,0.0,0.0,1422.61,13277.68,13277.68
36118,6254,6,140,2026-05-08,2026-06-07,2026-06-10,3,2,0,Expedia,Cancelled,Standard,4060.11,0.15,1827.05,1242.39,11595.67,0.0
36119,1319,19,483,2024-10-16,2024-10-19,2024-10-21,2,2,2,Direct,No-show,Standard,4969.27,0.1,993.85,1073.36,10018.05,0.0
36120,9690,7,159,2024-05-01,2024-05-04,2024-05-06,2,3,0,Booking.com,No-show,Standard,3522.36,0.0,0.0,845.37,7890.09,0.0
36121,1118,18,463,2024-07-01,2024-07-06,2024-07-13,7,3,0,Goibibo,Completed,Suite,10440.49,0.2,14616.69,7016.01,65482.75,65482.75
